"Virtual Machine","Status","Source","Replication Server","Protection Group","Configured Disks","Auto-replicate New Disks","Managed By","Quiescing","Network Compression","Encryption","Datastore","Storage Policy","Last Instance Sync Point","Last Sync Duration","Last Sync Size","Lag Time","RPO","Current RPO Violation","Points In Time"
"BJI-FDS-CHN1-PROD","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","20 seconds","47.02 MB","22 minutes and 48 seconds","1 hour","0 seconds","Disabled"
"BJI-FDS-CHN2.PROD","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","24 seconds","92.64 MB","5 minutes and 5 seconds","1 hour","0 seconds","Disabled"
"BJI-FDS-CHN3.PROD","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","2 seconds","4.17 MB","8 minutes and 28 seconds","1 hour","0 seconds","Disabled"
"BJI-FDS-LOS-SWIFT-PROD","OK","192.168.193.251","FDS-VREP-DCI-251","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","30 seconds","20.37 MB","4 minutes and 40 seconds","1 hour","0 seconds","Disabled"
"BJI-FDS-NGINX-PROD","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","1 second","3.04 MB","8 minutes and 44 seconds","1 hour","0 seconds","Disabled"
"BJI-FDS-T24JBOSSWEB-PROD","OK","192.168.193.251","FDS-VREP-DCI-251","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","24 seconds","15.5 MB","12 minutes and 9 seconds","30 minutes","0 seconds","Disabled"
"BJI-FDS-T24TAFJ-PROD","OK","192.168.193.251","FDS-VREP-DCI-251","","15 of 15","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","8 seconds","103.94 MB","7 minutes and 15 seconds","30 minutes","0 seconds","Disabled"
"BJI_APJ_DWH_BUCKET_STORAGE_132","OK","192.168.193.251","FDS-VREP-DCI-251","","6 of 6","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","4 seconds","4.69 MB","22 minutes and 27 seconds","1 hour","0 seconds","Disabled"
"BJI_APJ_DWH_DB_131","Incremental Sync (RPO Violation)","192.168.193.251","FDS-VREP-DCI-251","","16 of 16","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","42 minutes and 32 seconds","96.87 GB","1 hour, 23 minutes and 17 seconds","30 minutes","42 minutes","Disabled"
"BJI_APJ_DWH_DB_CLICKHOUSE_133","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","7 seconds","5.27 MB","8 minutes and 51 seconds","30 minutes","0 seconds","Disabled"
"BJI_APJ_DWH_ETL_202","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","1 second","1.35 MB","21 minutes and 5 seconds","1 hour","0 seconds","Disabled"
"BJI_APJ_DWH_SURROUNDING_APPS_203","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","34 seconds","20.38 MB","12 minutes and 44 seconds","1 hour","0 seconds","Disabled"
"BJI_APJ_DWH_TABLEAU_201","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","4 seconds","131.34 MB","6 minutes and 55 seconds","1 hour","0 seconds","Disabled"
"BJI_PAC_ADMIN_PROXY_11","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","25 seconds","2.63 MB","44 minutes and 35 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_APPS_COB_50","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","1 second","8.56 MB","1 hour, 0 minutes and 14 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_APPS_COLLSYS_38","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","30 seconds","4.55 MB","56 minutes and 26 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_APPS_COLLSYS_PBX_168","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 21, 2026","4 seconds","7.96 MB","6 hours, 40 minutes and 29 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_APPS_IACSS_36","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","2 seconds","26.3 MB","5 hours, 39 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_EDC_40","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","2 seconds","280 KB","1 hour, 1 minute and 7 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_ELK_26","OK","192.168.193.251","FDS-VREP-DCI-251","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","1 minute and 21 seconds","2.43 GB","2 hours, 42 minutes and 1 second","8 hours","0 seconds","Disabled"
"BJI_PAC_FTP_44","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","1 second","904 KB","4 hours, 56 minutes and 32 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_LOS_APPS_45","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","2 seconds","11.14 MB","4 hours, 19 minutes and 42 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_LOS_CHANNELING_46","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","1 second","4.62 MB","1 hour, 0 minutes and 14 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_MASTER_NODE_27","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","4 seconds","106.92 MB","24 minutes and 5 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_MGATE_PROXY_13","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","4 seconds","30.26 MB","2 hours, 46 minutes and 54 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_OB_APPS_53","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","1 second","608 KB","36 minutes and 52 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_OB_MDW_39","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","28 seconds","3.29 MB","3 hours, 53 minutes and 40 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_OB_WSO2_54","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","2 seconds","688 KB","24 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_RECONCILE_51","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","2 seconds","4.7 MB","2 hours, 34 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_REDIS_CACHE_20","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","1 second","10.62 MB","2 hours, 28 minutes and 50 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_SSL_WEB_3","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","2 seconds","20.66 MB","2 hours, 27 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_WEB_ADMIN_COB_LOS_OB_49","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","29 seconds","7.67 MB","6 hours, 15 minutes and 11 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_WEB_ADMIN_IBB_48","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","4 seconds","4.74 MB","5 hours, 11 minutes and 46 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_WEB_ADMIN_IBMB_47","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","18 seconds","1.69 MB","7 minutes and 31 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_WEB_TELLER_52","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","3 seconds","4.84 MB","1 hour, 6 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_WORKER_NODE_IBB_43","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","31 seconds","40.65 MB","2 hours, 27 minutes and 52 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_WORKER_NODE_IBMB_42","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","5 seconds","41.05 MB","2 hours, 47 minutes and 10 seconds","8 hours","0 seconds","Disabled"
"BJI_PAC_WORKER_NODE_MGATE_35","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","5 seconds","94.41 MB","2 hours, 46 minutes and 54 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-ADMIN-PROXY","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","1 second","3.65 MB","1 hour, 40 minutes and 7 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-DB","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","1 second","480 KB","2 minutes and 52 seconds","5 minutes","0 seconds","Disabled"
"BOII-PAC-DB-SLAVE-DC","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","1 second","1.01 MB","1 minute and 38 seconds","5 minutes","0 seconds","Disabled"
"BOII-PAC-ELK","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","2 seconds","37.99 MB","1 hour, 36 minutes and 44 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-IACSS-APPS","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","4 seconds","1.77 MB","1 hour, 26 minutes and 31 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-MASTER-NODE","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","3 seconds","39.69 MB","1 hour, 58 minutes and 7 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-MGATE-PROXY","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","1 second","2 MB","19 minutes and 22 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-RANCHER","OK","192.168.193.251","FDS-VREP-DCI-251","","7 of 7","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","5 seconds","119.27 MB","1 hour, 49 minutes and 14 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-RECON","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","22 seconds","2.83 MB","1 hour, 27 minutes and 12 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-REDIS","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","1 second","1.59 MB","1 hour, 59 minutes and 51 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-SSL-WEB","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","1 second","2.95 MB","1 hour, 44 minutes and 37 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-WORKER-NODE-IBB","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","1 second","4.97 MB","2 hours, 36 minutes and 12 seconds","8 hours","0 seconds","Disabled"
"BOII-PAC-WORKER-NODE-IBMB","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","1 second","17.5 MB","1 minutes","8 hours","0 seconds","Disabled"
"BOII-PAC-WORKER-NODE-MGATE","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","1 second","8.66 MB","1 hour, 39 minutes and 50 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_BROADCAST_165","OK","192.168.193.251","FDS-VREP-DCI-251","","4 of 4","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","4 seconds","21.52 MB","5 hours, 13 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_CALL_SERVICE_163","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","2 seconds","54.73 MB","2 hours, 28 minutes and 34 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_DB_148","Incremental Sync","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","19 seconds","1,008 KB","5 minutes and 2 seconds","5 minutes","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_OMNI_164","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","11 seconds","38.52 MB","3 hours, 38 minutes and 8 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_PBX_167","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","2 seconds","8.45 MB","2 hours, 27 minutes and 6 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_REDIS_147","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","1 second","14.3 MB","4 hours, 5 minutes and 59 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_SSL_WEB_179","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","2 seconds","7.13 MB","1 hour, 6 minutes and 21 seconds","8 hours","0 seconds","Disabled"
"CALLCENTER_BJI_PAC_TICKETING_166","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","VD-BJI-DR","Datastore Default","Jun 22, 2026","3 seconds","8.54 MB","2 hours, 47 minutes and 10 seconds","8 hours","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_NTT-PROD_LB_131","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 22, 2026","5 seconds","116.78 MB","58 minutes and 27 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_NTT-PROD_WEB_133","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 22, 2026","9 seconds","25.55 MB","1 hour, 17 minutes and 26 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_APP_172","OK","192.168.193.251","FDS-VREP-DCI-251","","8 of 8","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1ariobimo_1","Datastore Default","Jun 22, 2026","34 seconds","154.82 MB","2 minutes and 14 seconds","30 minutes","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_APP_173","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1ariobimo_1","Datastore Default","Jun 22, 2026","34 seconds","4.53 MB","10 minutes and 51 seconds","30 minutes","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CBR_179","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 22, 2026","2 seconds","6.3 MB","9 minutes and 59 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CHN-MB_182","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 22, 2026","21 seconds","4.13 MB","4 minutes and 32 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CHN_174","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 22, 2026","2 seconds","139.81 MB","3 minutes and 56 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CHN_175","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 22, 2026","2 seconds","201.8 MB","3 minutes and 2 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_CHN_178","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 22, 2026","9 seconds","149.95 MB","5 minutes and 52 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_LB_171","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1aribimo_69","Datastore Default","Jun 22, 2026","2 seconds","2.23 MB","9 minutes and 57 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_LB_180","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1ariobimo_1","Datastore Default","Jun 22, 2026","3 seconds","4.48 MB","14 minutes and 33 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_SWF_176","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_samp_e1ariobimo_1","Datastore Default","Jun 22, 2026","16 seconds","17.46 MB","3 minutes and 19 seconds","30 minutes","0 seconds","Disabled"
"VFDS_RHEL7.6_R19_SAMP-PROD_TRF_181","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","datastore_ssd_samp_e1ariobimo_1","Datastore Default","Jun 22, 2026","1 second","1.46 MB","5 minutes and 22 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_APP_134","Incremental Sync (RPO Violation)","192.168.193.251","FDS-VREP-DCI-251","","22 of 22","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 22, 2026","23 minutes and 32 seconds","43.35 GB","24 minutes and 36 seconds","15 minutes","8 minutes","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_CHN_135","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 22, 2026","32 seconds","338.27 MB","39 minutes and 46 seconds","2 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_CHN_137","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 22, 2026","31 seconds","262 MB","1 hour, 13 minutes and 26 seconds","2 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_CHN_138","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 22, 2026","47 seconds","567.86 MB","10 minutes and 6 seconds","2 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_CHN_150","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 22, 2026","1 minute and 28 seconds","500.62 MB","1 hour, 24 minutes and 24 seconds","2 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_LOCKMGR_132","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 22, 2026","5 seconds","113.22 MB","51 minutes and 14 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_MONITOR_139","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 22, 2026","5 seconds","108.59 MB","52 minutes and 37 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL7.9_R19_NTT-PROD_SWF_136","OK","192.168.193.251","FDS-VREP-DCI-251","","3 of 3","Enabled","VR","Disabled","Enabled","Disabled","DS-BNTT-CORE-DR-BCK","Datastore Default","Jun 22, 2026","23 seconds","177.73 MB","1 hour, 2 minutes and 20 seconds","3 hours","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_APP_196","OK","192.168.193.251","FDS-VREP-DCI-251","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","2 seconds","19.22 MB","3 minutes and 52 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_CHN_198","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","1 second","6.71 MB","2 minutes and 28 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_CHN_199","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","2 seconds","17.31 MB","22 minutes and 15 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_DB-DCI_130","OK","192.168.193.251","FDS-VREP-DCI-251","","5 of 5","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","10 seconds","98.59 MB","2 minutes and 47 seconds","15 minutes","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_FTP_203","OK","192.168.193.251","FDS-VREP-DCI-251","","6 of 6","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","2 minutes and 48 seconds","4.11 GB","8 minutes and 15 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_LB_195","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","1 second","1.26 MB","3 minutes and 34 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_LOCKMGR_200","OK","192.168.193.251","FDS-VREP-DCI-251","","1 of 1","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","1 second","15.62 MB","5 minutes and 39 seconds","1 hour","0 seconds","Disabled"
"VFDS_RHEL8.6_R22_BOII-PROD_WEB_197","OK","192.168.193.251","FDS-VREP-DCI-251","","2 of 2","Enabled","VR","Disabled","Enabled","Disabled","BOII-1-DR","Datastore Default","Jun 22, 2026","6 seconds","2.13 MB","9 minutes and 24 seconds","1 hour","0 seconds","Disabled"